uid,title,type,mvdb_id,piano_combination,final,editors.uid,editors.name,editors.gnd_id,editors.gender,editors.date_of_birth,editors.date_of_death,editors.place_of_birth,editors.place_of_death,editors.place_of_activity,editors.geographic_area_code,composers.uid,composers.name,composers.gnd_id,composers.gender,composers.date_of_birth,composers.date_of_death,composers.place_of_birth,composers.place_of_death,composers.place_of_activity,composers.geographic_area_code,works.uid,works.generic_title,works.individual_title,works.gnd_id,works.title_instrument,works.opus_no,works.title_number,works.firstcomposer,works.main_instrumentation,works.publishers,works.full_title,works.date_of_production,works.tonality,works.gnd_instruments,works.gnd_genres,works.mvdb_genres.uid,works.mvdb_genres.name,works.mvdb_genres.gnd_id,works.mvdb_instrumentation.uid,works.mvdb_instrumentation.has_orchestra,works.mvdb_instrumentation.has_choir,works.mvdb_instrumentation.instrumental_soloists,works.mvdb_instrumentation.vocal_soloists,works.mvdb_instrumentation.instruments.uid,works.mvdb_instrumentation.instruments.name,works.mvdb_instrumentation.instruments.gnd_id,works.composers.uid,works.composers.name,works.composers.gnd_id,works.composers.gender,works.composers.date_of_birth,works.composers.date_of_death,works.composers.place_of_birth,works.composers.place_of_death,works.composers.place_of_activity,works.composers.geographic_area_code,published_subitems.uid,published_subitems.mvdb_id,published_subitems.publisher_number,published_subitems.part,published_subitems.voice,published_subitems.published_item,published_subitems.prints.uid,published_subitems.prints.quantity,published_subitems.prints.date_of_action,published_subitems.prints.type,published_subitems.prints.inferred,published_subitems.prints.published_subitem,published_subitems.prints.certain,published_subitems.sales,published_subitems.maculation,published_subitems.works,instruments.uid,instruments.name,instruments.gnd_id,genres.uid,genres.name,genres.gnd_id
4749,Album oe 59. (# 3) cmpl. ,collection full,HO_03776,,1,,,,,,,,,,,,,,,,,,,,,5054.0,Album musicale des jeunes pianistes,,1214203655,,59,,1917.0,54872.0,HO,Album musicale des jeunes pianistes,1846-01-01,,,,3147.0,Instrumentalstück,7727983-9,54872.0,0.0,0.0,Einzelinstrument Klavier,,3445.0,Klavier,4030982-4,1917.0,"Abt, Franz",102199175,m,1819-12-22,1885-03-31,Eilenburg,Wiesbaden,"Zürich, Leipzig, Braunschweig","XA-DE, XA-CH",10255,HO_03776_03777_NN_N,03777,NN,N,4749,41289.0,50.0,1846-04-04,print,1.0,10255.0,1.0,,,,,,,,,
15023,Coll. Morceaux Serie II.,adaptation,HO_08433,,1,,,,,,,,,,,,,,,,,,,,,14949.0,Malagueña,,122826127X,,,,5171.0,63988.0,HO,Malagueña,1895-01-01,,,,2975.0,Tanzmusik,4140677-1,63988.0,0.0,0.0,Einzelinstrument Mandoline,,3409.0,Mandoline,4232939-5,5171.0,"Schick, Otto",1014104688,m,,,Bad Lauchstädt,Leipzig,,XA-DE,29107,HO_08433_08447_N15_EStMl1,08447,N15,EStMl1,15023,91436.0,300.0,1920-10-08,print,0.0,29107.0,1.0,,,,4352.0,Gitarre,4124933-1,,,
1020,Sinfonien à 4/ms.,collection full,PE_00187a,one piano four hands,1,,,,,,,,,,,,,,,,,,,,,1141.0,Sinfonien,,300111118,,,Nr. 36,1827.0,51641.0,PE,Sinfonie Nr. 36 in C-Dur,1783-01-01,C-Dur,,,2950.0,Sinfonie,4055087-4,51641.0,1.0,0.0,,,3486.0,Orchester,4172708-3,1827.0,"Mozart, Wolfgang Amadeus",118584596,m,1756-01-27,1791-12-05,Salzburg,Wien,,XA-AT,1830,PE_00187a_00187b_H2_K4h,00187b,H2,K4h,1020,11734.0,1000.0,1877-09-01,print,0.0,1830.0,1.0,,,,1.0,Klavier,4030982-4,,,
1016,Sinfonien à 4/ms.,collection full,PE_00186a,one piano four hands,1,,,,,,,,,,,,,,,,,,,,,1107.0,Sinfonien,Nr. 11,30084798X,,,,159.0,51613.0,PE,"Sinfonie in Es-Dur, Nr. 11",1795-01-01,Es-Dur,,,2950.0,Sinfonie,4055087-4,51613.0,1.0,0.0,,,3486.0,Orchester,4172708-3,159.0,"Haydn, Joseph",118547356,m,1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,1828,PE_00186a_00186d_H4_K4h,00186d,H4,K4h,1016,11575.0,2000.0,1880-01-01,print,0.0,1828.0,1.0,,,,1.0,Klavier,4030982-4,,,
1077,H-moll-Messe.,work,PE_00024,,2,,,,,,,,,,,,,,,,,,,,,1347.0,Messen,,300009879,,,,884.0,65869.0,PE,Messe in h-Moll,1748-01-01,h-Moll,,,3162.0,Messvertonung,4129031-8,65869.0,1.0,1.0,Instrumentalsolisten,Vokalsolisten,3426.0,Violine,4019791-8,884.0,"Bach, Johann Sebastian",11850553X,m,1685-03-21,1750-07-28,Eisenach,Leipzig,"Mühlhausen/Thüringen, Weimar, Köthen (Anhalt), Leipzig",XA-DE,1895,PE_00024_00024_NN_P,00024,NN,P,1077,5505.0,100.0,1886-11-01,print,0.0,1895.0,1.0,,,,,,,,,
15023,Coll. Morceaux Serie II.,adaptation,HO_08433,,1,,,,,,,,,,,,,,,,,,,,,13117.0,Gesänge,"Neue Liebe, neues Leben",30001533X,,"75, Nr.2",,509.0,62304.0,"HO, PE","Gesänge, Neue Liebe, neues Leben",1809-01-01,,,,2968.0,Lied,4035669-3,62304.0,0.0,0.0,Einzelinstrument Klavier,Singstimme Solo,3445.0,Klavier,4030982-4,509.0,"Beethoven, Ludwig van",118508288,m,1770-12-17,1827-03-26,Bonn,Wien,"Bonn, Wien","XA-DE, XA-AT",29091,HO_08433_08444_N12_EStMl1,08444,N12,EStMl1,15023,91182.0,100.0,1899-10-11,print,0.0,29091.0,1.0,,,,4352.0,Gitarre,4124933-1,,,
12778,Sammlung Klassischer Stücke f. Piano & Viol.,collection full,PE_01413a,,1,,,,,,,,,,,,,,,,,,,,,12275.0,Trio,Allegretto,1227863284,"Klarinette, Viola, Klavier",,,1827.0,61722.0,PE,"Trio für Klarinette, Viola, Klavier in Es-Dur, Allegretto",1786-01-01,Es-Dur,,,3130.0,Allegretto,7744003-1,61722.0,0.0,0.0,Trio,,3449.0,Klarinette,4030938-1,1827.0,"Mozart, Wolfgang Amadeus",118584596,m,1756-01-27,1791-12-05,Salzburg,Wien,,XA-AT,21503,PE_01413a_01413c_Bd3_N,01413c,Bd3,N,12778,95592.0,1500.0,1892-02-01,print,0.0,21503.0,1.0,,,,5.0,Violine,4019791-8,,,
11377,Sinfonie concert. f. Violine & Viola mit Pfte,adaptation,PE_02206,one piano two hands,1,,,,,,,,,,,,,,,,,,,,,10889.0,Konzertante Sinfonie,,300108613,"Violine, Viola, Orchester",,,1827.0,60423.0,PE,"Konzertante Sinfonie für Violine, Viola, Orchester in Es-Dur",1779-01-01,Es-Dur,,,3161.0,Symphonie concertante,4205461-8,60423.0,1.0,0.0,Instrumentalsolisten,,3422.0,Viola,4188364-0,1827.0,"Mozart, Wolfgang Amadeus",118584596,m,1756-01-27,1791-12-05,Salzburg,Wien,,XA-AT,19764,PE_02206_02206_NN_N,02206,NN,N,11377,107251.0,250.0,1887-08-01,print,0.0,19764.0,1.0,,,,9.0,Viola,4188364-0,,,
534,Deutsche Volkslieder für vierstimmigen Chor gesetzt.,work,RB_00395a,,1,,,,,,,,,,,,,,,,,,,,,478.0,Deutsche Volkslieder,,300024932,,,,815.0,65837.0,RB,Deutsche Volkslieder,1864-01-01,,,,2968.0,Lied,4035669-3,65837.0,0.0,1.0,,,3484.0,Chor,4010045-5,815.0,"Brahms, Johannes",118514253,m,1833-05-07,1897-04-03,Hamburg,Wien,Wien,"XA-DE, XA-AT",4161,RB_00395a_00395b_H2N1_EStB,00395b,H2N1,EStB,534,16759.0,90.0,1903-09-28,print,0.0,4161.0,1.0,,,,,,,,,
11040,"[An] die Künstler, Buchdruckerkunst. K.A.",adaptation,PE_01756,one piano two hands,1,,,,,,,,,,,,,,,,,,,,,10747.0,Festgesang an die Künstler,,300484658,,68,,433.0,60278.0,PE,Festgesang an die Künstler,1846-01-01,,,,2934.0,Vokalmusik,4063783-9,60278.0,1.0,1.0,Orgel,,3448.0,Orgel,4043844-2,433.0,"Mendelssohn Bartholdy, Felix",118580779,m,1809-02-03,1847-11-04,Hamburg,Leipzig,"Berlin, Düsseldorf, Frankfurt am Main, Leipzig",XA-DE,28849,PE_01756_01756_NN_EStB2,01756,NN,EStB2,11040,86595.0,100.0,1925-06-01,print,0.0,28849.0,1.0,,,,1.0,Klavier,4030982-4,,,
1078,Orgelcompositionen.,collection part,PE_00240,,0,,,,,,,,,,,,,,,,,,,,,1376.0,Präludium und Fuge,,300010745,Orgel,,,884.0,51760.0,PE,Präludium und Fuge für Orgel in c-Moll,1700-01-01,c-Moll,,,2981.0,Fuge,4155614-8,51760.0,0.0,0.0,Einzelinstrument Orgel,,3448.0,Orgel,4043844-2,884.0,"Bach, Johann Sebastian",11850553X,m,1685-03-21,1750-07-28,Eisenach,Leipzig,"Mühlhausen/Thüringen, Weimar, Köthen (Anhalt), Leipzig",XA-DE,1897,PE_00240_00240_H1_N,00240,H1,N,1078,14467.0,600.0,1878-02-01,print,0.0,1897.0,1.0,,,,,,,,,
425,op. 136. Sechs Sonatinen f. Pfte. zu 4 Händen,work,RB_00248a,,1,,,,,,,,,,,,,,,,,,,,,374.0,Sonatinen,,120666049X,"Klavier, 4-händig",136,,516.0,51025.0,"PE, RB","Sonatinen für Klavier, 4-händig",1863-01-01,,,,2935.0,Sonatine,4181787-4,51025.0,0.0,0.0,Einzelinstrument Klavier,,3445.0,Klavier,4030982-4,516.0,"Spindler, Fritz",117491314,m,1817-11-24,1905-12-26,Wurzbach,Niederlößnitz,Dresden,XA-DE,1685,RB_00248a_00248e_N5_N,00248e,N5,N,425,3709.0,50.0,1863-06-30,print,0.0,1685.0,1.0,,,,,,,,,
12764,Album hoch,collection full,PE_01357a,,1,,,,,,,,,,,,,,,,,,,,,12129.0,Lieder,Die traurige Geschichte,1227211597,,"68, Nr. 11",,252.0,61548.0,PE,"Lied, Die traurige Geschichte",1847-01-01,,,,2968.0,Lied,4035669-3,61548.0,0.0,0.0,Einzelinstrument Klavier,Singstimme Solo,3483.0,Singstimme,4156941-6,252.0,"Taubert, Wilhelm",11723589X,m,1811-03-23,1891-01-07,Berlin,Berlin,Berlin,XA-DE,21459,PE_01357a_01357a_NN_hS,01357a,NN,hS,12764,90652.0,1000.0,1889-09-01,print,0.0,21459.0,1.0,,,,6415.0,Singstimme,1076364128,,,
3584,Concertfant. f. Orgel,work,HO_02840,,1,,,,,,,,,,,,,,,,,,,,,4087.0,Fantasien,,1211186962,Orgel,1,,2150.0,53961.0,HO,Fantasie für Orgel,1842-01-01,,,,2930.0,Instrumentalmusik,4129951-6,53961.0,0.0,0.0,Einzelinstrument Orgel,,3448.0,Orgel,4043844-2,2150.0,"Freyer, August",131942522,m,,,,Góra Kalwaria,Warschau,XA-PL,8211,HO_02840_02840_NN_N,02840,NN,N,3584,37123.0,100.0,1895-08-01,print,0.0,8211.0,1.0,,,,,,,,,
449,Op. 35. Adagio für die Orgel.,work,RB_00277,,2,,,,,,,,,,,,,,,,,,,,,393.0,Adagios,,300454554,Orgel,35,,554.0,51039.0,RB,Adagio für Orgel in E-Dur,1863-01-01,E-Dur,,,3129.0,Adagio,4375078-3,51039.0,0.0,0.0,Einzelinstrument Orgel,,3448.0,Orgel,4043844-2,554.0,"Merkel, Gustav",119149575,m,1827-11-12,1885-10-30,Oberoderwitz,Dresden,,XA-DE,530,RB_00277_00277_NN_N,00277,NN,N,449,15797.0,100.0,1916-03-09,print,0.0,530.0,1.0,,,,,,,,,
15007,Coll. Morceaux Serie I.,adaptation,HO_08417,,1,,,,,,,,,,,,,,,,,,,,,14928.0,Csárdás,,1227781881,,,Nr. 1,5171.0,63971.0,HO,Csárdás Nr. 1,1895-01-01,,,,3118.0,Volkstanz,4063869-8,63971.0,0.0,0.0,Einzelinstrument Mandoline,,3409.0,Mandoline,4232939-5,5171.0,"Schick, Otto",1014104688,m,,,Bad Lauchstädt,Leipzig,,XA-DE,28976,HO_08417_08426_N10_EStK,08426,N10,EStK,15007,88571.0,300.0,1922-11-04,print,0.0,28976.0,1.0,,,,1.0,Klavier,4030982-4,,,
979,Compositionen à 4/ms ,collection full,PE_00155a,one piano four hands,1,,,,,,,,,,,,,,,,,,,,,1028.0,Divertissement sur des motifs originaux français,Rondeau brillant,1222753081,,"84, No. 2",,869.0,51514.0,PE,"Divertissement sur des motifs originaux français, Rondeau brillant",1826-01-01,,,,3127.0,Rondo,4178454-6,51514.0,0.0,0.0,Einzelinstrument Klavier,,3445.0,Klavier,4030982-4,869.0,"Schubert, Franz",118610961,m,1797-01-31,1828-11-19,Wien,Wien,Wien,XA-AT,1785,PE_00155a_00155b_H2_N,00155b,H2,N,979,10541.0,800.0,1938-12-01,print,0.0,1785.0,1.0,,,,1.0,Klavier,4030982-4,,,
13851,6 Sinfonien Partitur,collection full,PE_01027b,,1,,,,,,,,,,,,,,,,,,,,,1118.0,Sinfonien,Nr. 5,300851219,,,,159.0,51621.0,PE,"Sinfonie in C-Dur, Nr. 5",1792-01-01,C-Dur,,,2950.0,Sinfonie,4055087-4,51621.0,1.0,0.0,,,3486.0,Orchester,4172708-3,159.0,"Haydn, Joseph",118547356,m,1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,21245,PE_01027b_01027b_NN_P,01027b,NN,P,13851,66840.0,300.0,1912-12-01,print,0.0,21245.0,1.0,,,,,,,,,
12766,Franz-Album Band 2 hoch,adaptation,PE_01360a,,1,,,,,,,,,,,,,,,,,,,,,12188.0,Gesänge,Um Mitternacht,1227383495,,"28, Nr. 6",,5046.0,61616.0,PE,"Gesänge, Um Mitternacht",1870-01-01,,,,2968.0,Lied,4035669-3,61616.0,0.0,0.0,Einzelinstrument Klavier,Singstimme Solo,3483.0,Singstimme,4156941-6,5046.0,"Franz, Robert",118702955,m,,,Halle (Saale),Halle (Saale),,XA-DE,21464,PE_01360a_01360a_Bd2_hS,01360a,Bd2,hS,12766,91950.0,300.0,1913-05-01,print,0.0,21464.0,1.0,,,,6415.0,Singstimme,1076364128,,,
3473,op. 120: Canticum Cantic. (Das Hohe Lied),adaptation,RB_02357,,1,,,,,,,,,,,,,,,,,,,,,3943.0,Canticum canticorum,,1207116343,,120,,1638.0,53847.0,"PE, RB",Canticum canticorum,1898-01-01,,,,2987.0,Kantate,4029509-6,53847.0,1.0,1.0,Instrumentalsolisten,Sopran Solo,3397.0,Bariton,4392006-8,1638.0,"Bossi, Marco Enrico",116267100,m,1861-04-25,1925-02-20,Salò,,,XA-IT,9043,RB_02357_02360_NN_EStS,02360,NN,EStS,3473,39138.0,500.0,1906-10-18,print,0.0,9043.0,1.0,,,,4.0,Orgel,4043844-2,,,
1078,Orgelcompositionen.,collection part,PE_00240,,0,,,,,,,,,,,,,,,,,,,,,1359.0,Präludium und Fuge,,300010737,Orgel,,,884.0,51739.0,PE,Präludium und Fuge für Orgel in e-Moll,1725-01-01,e-Moll,,,2953.0,Präludium,4137959-7,51739.0,0.0,0.0,Einzelinstrument Orgel,,3448.0,Orgel,4043844-2,884.0,"Bach, Johann Sebastian",11850553X,m,1685-03-21,1750-07-28,Eisenach,Leipzig,"Mühlhausen/Thüringen, Weimar, Köthen (Anhalt), Leipzig",XA-DE,1899,PE_00240_00242_H3_N,00242,H3,N,1078,14534.0,1000.0,1881-02-01,print,0.0,1899.0,1.0,,,,,,,,,
1078,Orgelcompositionen.,collection part,PE_00240,,0,,,,,,,,,,,,,,,,,,,,,1351.0,Präludium und Fuge,,300010702,Orgel,,,884.0,51733.0,PE,Präludium und Fuge für Orgel in C-Dur,,C-Dur,,,2981.0,Fuge,4155614-8,51733.0,0.0,0.0,Einzelinstrument Orgel,,3448.0,Orgel,4043844-2,884.0,"Bach, Johann Sebastian",11850553X,m,1685-03-21,1750-07-28,Eisenach,Leipzig,"Mühlhausen/Thüringen, Weimar, Köthen (Anhalt), Leipzig",XA-DE,1900,PE_00240_00243_H4_N,00243,H4,N,1078,14592.0,3000.0,1936-05-01,print,0.0,1900.0,1.0,,,,,,,,,
13846,Ouverturen Partitur,collection full,PE_01021b,,1,,,,,,,,,,,,,,,,,,,,,855.0,"Musik zum Trauerspiel ""Egmont"" von Johann Wolfgang von Goethe",Ouvertüre,300015143,,84,,509.0,51402.0,"HO, PE, PV","Musik zum Trauerspiel ""Egmont"" von Johann Wolfgang von Goethe in f-Moll, Ouvertüre",1810-01-01,f-Moll,,,2955.0,Ouvertüre,4172996-1,51402.0,1.0,0.0,,,3486.0,Orchester,4172708-3,509.0,"Beethoven, Ludwig van",118508288,m,1770-12-17,1827-03-26,Bonn,Wien,"Bonn, Wien","XA-DE, XA-AT",21233,PE_01021b_01021b_NN_P,01021b,NN,P,13846,65924.0,250.0,1886-10-01,print,0.0,21233.0,1.0,,,,,,,,,
13288,Lieder 2/ms.,collection full,PE_00371,,1,,,,,,,,,,,663.0,"Kirchner, Theodor",119430606,m,1823-10-10,1903-09-18,Neukirchen/Erzgeb.,Hamburg,Leipzig,XA-DE,10491.0,Lied,Die Ehre Gottes aus der Natur,30001564X,,"48, Nr. 4",,509.0,60050.0,PE,"Lied in C-Dur, Die Ehre Gottes aus der Natur",1803-01-01,C-Dur,,,2968.0,Lied,4035669-3,60050.0,0.0,0.0,Einzelinstrument Klavier,Singstimme Solo,3483.0,Singstimme,4156941-6,509.0,"Beethoven, Ludwig van",118508288,m,1770-12-17,1827-03-26,Bonn,Wien,"Bonn, Wien","XA-DE, XA-AT",22687,PE_00371_00371_NN_K,00371,NN,K,13288,66097.0,500.0,1922-07-01,print,0.0,22687.0,1.0,,,,1.0,Klavier,4030982-4,2305.0,Lied,4035669-3
2236,op. 59: Lieder u. Gesänge für eine Singst. u. Piano. Ausg. für tiefe Stimme 2 Hefte,adaptation,RB_01086,,1,815.0,"Brahms, Johannes",118514253,m,1833-05-07,1897-04-03,Hamburg,Wien,Wien,"XA-DE, XA-AT",,,,,,,,,,,724.0,Lieder und Gesänge,,300026161,,59,,815.0,51348.0,"PE, RB",Lieder und Gesänge,1870-01-01,,,,3148.0,Gesang,4020470-4,51348.0,0.0,0.0,Einzelinstrument Klavier,Singstimme Solo,3483.0,Singstimme,4156941-6,815.0,"Brahms, Johannes",118514253,m,1833-05-07,1897-04-03,Hamburg,Wien,Wien,"XA-DE, XA-AT",5517,RB_01086_01086_H2_N,01086,H2,N,2236,31282.0,75.0,1896-05-30,print,0.0,5517.0,1.0,,,,1.0,Klavier,4030982-4,,,
12766,Franz-Album Band 2 hoch,adaptation,PE_01360a,,1,,,,,,,,,,,,,,,,,,,,,12181.0,Lieder von Heinrich Heine,Im wunderschönen Monat Mai,1227377835,,"25, Nr. 5",,5046.0,61604.0,PE,"Lieder von Heinrich Heine, Im wunderschönen Monat Mai",1870-01-01,,,,2968.0,Lied,4035669-3,61604.0,0.0,0.0,Einzelinstrument Klavier,Singstimme Solo,3445.0,Klavier,4030982-4,5046.0,"Franz, Robert",118702955,m,,,Halle (Saale),Halle (Saale),,XA-DE,21464,PE_01360a_01360a_Bd2_hS,01360a,Bd2,hS,12766,91955.0,600.0,1919-07-01,print,0.0,21464.0,1.0,,,,6415.0,Singstimme,1076364128,,,
14026,Album III tief.,collection full,PE_00790c,,1,,,,,,,,,,,,,,,,,,,,,13651.0,Der Vater mit dem Kind,,300971540,,,,869.0,62801.0,PE,Der Vater mit dem Kind,1827-01-01,,,,2968.0,Lied,4035669-3,62801.0,0.0,0.0,Einzelinstrument Klavier,Singstimme Solo,3445.0,Klavier,4030982-4,869.0,"Schubert, Franz",118610961,m,1797-01-31,1828-11-19,Wien,Wien,Wien,XA-AT,23359,PE_00790c_00790c_Bd3_tS,00790c,Bd3,tS,14026,76377.0,600.0,1906-01-01,print,0.0,23359.0,1.0,,,,1.0,Klavier,4030982-4,,,
12746,Salon-Album 4h,collection full,PE_01109a,,1,,,,,,,,,,,,,,,,,,,,,11978.0,Norske danser,Allegretto tranquillo e grazioso,300062435,,"35, Nr. 2",,1754.0,61443.0,PE,"Norske danser in A-Dur, Allegretto tranquillo e grazioso",1880-01-01,A-Dur,,,2975.0,Tanzmusik,4140677-1,61443.0,0.0,0.0,Einzelinstrument Klavier,,3445.0,Klavier,4030982-4,1754.0,"Grieg, Edvard",118697641,m,1843-06-15,1907-09-04,Bergen,Bergen,"Leipzig, Bergen, Cambridge, Rom",XA-NO,21405,PE_01109a_01109a_Bd1_K4h,01109a,Bd1,K4h,12746,69793.0,1000.0,1910-07-01,print,0.0,21405.0,1.0,,,,1.0,Klavier,4030982-4,,,
9003,op. 90: Die Geburt Christi,adaptation,RB_01996,,-1,,,,,,,,,,,,,,,,,,,,,3802.0,Die Geburt Christi,,300073542,,90,,719.0,65936.0,"PE, RB",Die Geburt Christi in D-Dur,1894-01-01,D-Dur,,,2973.0,Oratorium,4129085-9,65936.0,1.0,1.0,Instrumentalsolisten,Vokalsolisten,3470.0,Tenor,4184718-0,719.0,"Herzogenberg, Heinrich von",119523876,m,1843-06-10,1900-10-09,Graz,Wiesbaden,Leipzig,"XA-AT, XA-DE",15687,RB_01996_02000_NN_EStSKi,02000,NN,EStSKi,9003,53113.0,100.0,1899-12-09,print,0.0,15687.0,1.0,,,,3584.0,Chor,4010045-5,,,
1133,Israel. Kl. Ausz.,adaptation,PE_00064,one piano two hands,2,1843.0,"Brissler, Friedrich Ferdinand",104056134,,,,,,,,,,,,,,,,,,564.0,Israel in Egypt,,300064756,,,,5524.0,51170.0,"PE, RB",Israel in Egypt,1738-01-01,,,,2973.0,Oratorium,4129085-9,51170.0,1.0,1.0,,Vokalsolisten,3468.0,Sopran,4392005-6,5524.0,"Händel, Georg Friedrich",118544489,,,,,,,,1965,PE_00064_00064_NN_EStK,00064,NN,EStK,1133,7592.0,1000.0,1926-08-01,print,0.0,1965.0,1.0,,,,1.0,Klavier,4030982-4,,,
9003,op. 90: Die Geburt Christi,adaptation,RB_01996,,-1,,,,,,,,,,,,,,,,,,,,,3802.0,Die Geburt Christi,,300073542,,90,,719.0,65936.0,"PE, RB",Die Geburt Christi in D-Dur,1894-01-01,D-Dur,,,2973.0,Oratorium,4129085-9,65936.0,1.0,1.0,Instrumentalsolisten,Vokalsolisten,3494.0,Streichorchester,4183630-3,719.0,"Herzogenberg, Heinrich von",119523876,m,1843-06-10,1900-10-09,Graz,Wiesbaden,Leipzig,"XA-AT, XA-DE",18348,RB_01996_02000_NN_EStAKi,02000,NN,EStAKi,9003,53101.0,100.0,1895-05-17,print,0.0,18348.0,1.0,,,,4616.0,Bass,4712215-8,,,
12780,Sammlung Klassischer Stücke f. Piano & Cello,collection full,PE_01418a,,1,,,,,,,,,,,,,,,,,,,,,12277.0,Trios,Andante,300304188,"Violine, Violoncello, Klavier","83, Nr. 2",,3384.0,61708.0,PE,"Trio für Violine, Violoncello, Klavier, Andante",1820-01-01,,,,3154.0,Trio,4186188-7,61708.0,0.0,0.0,Trio,,3441.0,Violoncello,4063584-3,3384.0,"Hummel, Johann Nepomuk",118554751,m,1778-11-14,1837-10-17,Preßburg,Weimar,,"XA-AT, XA-DE",21507,PE_01418a_01418a_Bd1_N,01418a,Bd1,N,12780,96256.0,2000.0,1909-12-01,print,0.0,21507.0,1.0,,,,10.0,Violoncello,4063584-3,,,
1970,Schöpfung. Kl. Ausz.,adaptation,PE_00066,one piano two hands,2,1842.0,"Stern, Julius",117658316,m,1820-08-08,1883-02-27,Breslau,Berlin,,"XA-PL,XA-DE",,,,,,,,,,,1453.0,Die Schöpfung,,300070071,,,,159.0,65873.0,"PE, RB",Die Schöpfung,1796-01-01,,,,2973.0,Oratorium,4129085-9,65873.0,1.0,1.0,,Singstimme Solo,3483.0,Singstimme,4156941-6,159.0,"Haydn, Joseph",118547356,m,1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,30805,PE_00066_00066_NN_EStT,00066,NN,EStT,1970,109946.0,1500.0,1914-07-01,print,0.0,30805.0,1.0,,,,1.0,Klavier,4030982-4,,,
6854,36 Singübungen f. Sopran *m Klav.*,work,HO_01081,,1,,,,,,,,,,,,,,,,,,,,,6839.0,Übungen,,1228266859,"Sopran, Klavier",,,1170.0,56601.0,HO,"Übungen für Sopran, Klavier",1825-01-01,,,,2927.0,error,error,56601.0,0.0,0.0,Einzelinstrument Klavier,Sopran Solo,3468.0,Sopran,4392005-6,1170.0,"Weinlig, Christian Theodor",117269565,m,1780-07-25,1842-03-07,Dresden,Leipzig,,XA-DE,13254,HO_01081_01081_NN_N,01081,NN,N,6854,49289.0,100.0,1864-07-01,print,0.0,13254.0,1.0,,,,,,,,,
3142,Etudes enf. oe. 37,work,HO_02569,,1,,,,,,,,,,,,,,,,,,,,,3490.0,Etudes enfantines,,300585055,,37,,1281.0,53503.0,"HO, PE",Etudes enfantines,1841-01-01,,,,2930.0,Instrumentalmusik,4129951-6,53503.0,0.0,0.0,Einzelinstrument Klavier,,3445.0,Klavier,4030982-4,1281.0,"Lemoine, Henri",116897686,m,1786-10-21,1854-05-18,Paris,Paris,,XA-FR,7508,HO_02569_02570_H2_N,02570,H2,N,3142,35114.0,50.0,1860-11-01,print,0.0,7508.0,1.0,,,,,,,,,
17019,"3 Sonates p. Pianof., Ov. 12, No. 1, 2, 3",work,PV_02239,,1,,,,,,,,,,,509.0,"Beethoven, Ludwig van",118508288,m,1770-12-17,1827-03-26,Bonn,Wien,"Bonn, Wien","XA-DE, XA-AT",16471.0,,Nr. 3,300017073,"Violine, Klavier","op.12, Nr. 3",,509.0,66564.0,," für Violine, Klavier in Es-Dur, Nr. 3",1798-07-11,Es-Dur,,,2936.0,Sonate,4131190-5,66564.0,0.0,0.0,gemischtes Ensemble,,3426.0,Violine,4019791-8,509.0,"Beethoven, Ludwig van",118508288,m,1770-12-17,1827-03-26,Bonn,Wien,"Bonn, Wien","XA-DE, XA-AT",29559,PV_02239_02239_NN_StC,02239,NN,StC,17019,101914.0,25.0,1832-01-01,print,0.0,29559.0,1.0,,,,,,,,,
12767,Strauss-Album 2h,collection full,PE_01376a,,1,,,,,,,,,,,,,,,,,,,,,12201.0,Jokey-Polka,,300156030,,278,,5428.0,61623.0,PE,Jokey-Polka,1870-01-01,,,,3022.0,Polka,4270770-5,61623.0,1.0,0.0,,,3486.0,Orchester,4172708-3,5428.0,"Strauss, Josef",118809555,m,,,Wien,Wien,,"XA-CH, XA-AT",21466,PE_01376a_01376a_Bd1_EStK,01376a,Bd1,EStK,12767,92554.0,5000.0,1876-03-01,print,0.0,21466.0,1.0,,,,1.0,Klavier,4030982-4,,,
12778,Sammlung Klassischer Stücke f. Piano & Viol.,collection full,PE_01413a,,1,,,,,,,,,,,,,,,,,,,,,12277.0,Trios,Andante,300304188,"Violine, Violoncello, Klavier","83, Nr. 2",,3384.0,61708.0,PE,"Trio für Violine, Violoncello, Klavier, Andante",1820-01-01,,,,3132.0,Andante,7644081-3,61708.0,0.0,0.0,Trio,,3441.0,Violoncello,4063584-3,3384.0,"Hummel, Johann Nepomuk",118554751,m,1778-11-14,1837-10-17,Preßburg,Weimar,,"XA-AT, XA-DE",21501,PE_01413a_01413a_Bd1_N,01413a,Bd1,N,12778,95522.0,5000.0,1897-10-01,print,0.0,21501.0,1.0,,,,5.0,Violine,4019791-8,,,
